ForecastMW,dayweek,month,year,day,hour,weekend
545.0,3,1,2019,10,1,False
512.0,3,1,2019,10,2,False
494.0,3,1,2019,10,3,False
502.0,3,1,2019,10,4,False
534.0,3,1,2019,10,5,False
577.0,3,1,2019,10,6,False
637.0,3,1,2019,10,7,False
647.0,3,1,2019,10,8,False
726.0,3,1,2019,10,9,False
732.0,3,1,2019,10,10,False
743.0,3,1,2019,10,11,False
748.0,3,1,2019,10,12,False
758.0,3,1,2019,10,13,False
809.0,3,1,2019,10,14,False
790.0,3,1,2019,10,15,False
729.0,3,1,2019,10,16,False
716.0,3,1,2019,10,17,False
788.0,3,1,2019,10,18,False
822.0,3,1,2019,10,19,False
784.0,3,1,2019,10,20,False
745.0,3,1,2019,10,21,False
741.0,3,1,2019,10,22,False
700.0,3,1,2019,10,23,False
615.0,6,2,2019,10,0,True
558.0,6,2,2019,10,1,True
531.0,6,2,2019,10,2,True
509.0,6,2,2019,10,3,True
507.0,6,2,2019,10,4,True
530.0,6,2,2019,10,5,True
586.0,6,2,2019,10,6,True
647.0,6,2,2019,10,7,True
713.0,6,2,2019,10,8,True
734.0,6,2,2019,10,9,True
746.0,6,2,2019,10,10,True
754.0,6,2,2019,10,11,True
747.0,6,2,2019,10,12,True
753.0,6,2,2019,10,13,True
822.0,6,2,2019,10,14,True
799.0,6,2,2019,10,15,True
735.0,6,2,2019,10,16,True
736.0,6,2,2019,10,17,True
816.0,6,2,2019,10,18,True
842.0,6,2,2019,10,19,True
792.0,6,2,2019,10,20,True
753.0,6,2,2019,10,21,True
748.0,6,2,2019,10,22,True
700.0,6,2,2019,10,23,True
606.0,6,3,2019,10,0,True
554.0,6,3,2019,10,1,True
526.0,6,3,2019,10,2,True
512.0,6,3,2019,10,3,True
500.0,6,3,2019,10,4,True
516.0,6,3,2019,10,5,True
564.0,6,3,2019,10,6,True
616.0,6,3,2019,10,7,True
696.0,6,3,2019,10,8,True
713.0,6,3,2019,10,9,True
728.0,6,3,2019,10,10,True
734.0,6,3,2019,10,11,True
726.0,6,3,2019,10,12,True
730.0,6,3,2019,10,13,True
797.0,6,3,2019,10,14,True
777.0,6,3,2019,10,15,True
712.0,6,3,2019,10,16,True
705.0,6,3,2019,10,17,True
754.0,6,3,2019,10,18,True
818.0,6,3,2019,10,19,True
785.0,6,3,2019,10,20,True
752.0,6,3,2019,10,21,True
763.0,6,3,2019,10,22,True
711.0,6,3,2019,10,23,True
638.0,2,4,2019,10,0,False
565.0,2,4,2019,10,1,False
528.0,2,4,2019,10,2,False
515.0,2,4,2019,10,3,False
514.0,2,4,2019,10,4,False
544.0,2,4,2019,10,5,False
601.0,2,4,2019,10,6,False
622.0,2,4,2019,10,7,False
679.0,2,4,2019,10,8,False
752.0,2,4,2019,10,9,False
766.0,2,4,2019,10,10,False
765.0,2,4,2019,10,11,False
764.0,2,4,2019,10,12,False
758.0,2,4,2019,10,13,False
826.0,2,4,2019,10,14,False
804.0,2,4,2019,10,15,False
755.0,2,4,2019,10,16,False
752.0,2,4,2019,10,17,False
828.0,2,4,2019,10,18,False
875.0,2,4,2019,10,19,False
838.0,2,4,2019,10,20,False
799.0,2,4,2019,10,21,False
818.0,2,4,2019,10,22,False
763.0,2,4,2019,10,23,False
692.0,4,5,2019,10,0,False
608.0,4,5,2019,10,1,False
564.0,4,5,2019,10,2,False
545.0,4,5,2019,10,3,False
539.0,4,5,2019,10,4,False
567.0,4,5,2019,10,5,False
617.0,4,5,2019,10,6,False
655.0,4,5,2019,10,7,False
718.0,4,5,2019,10,8,False
769.0,4,5,2019,10,9,False
785.0,4,5,2019,10,10,False
789.0,4,5,2019,10,11,False
783.0,4,5,2019,10,12,False
781.0,4,5,2019,10,13,False
862.0,4,5,2019,10,14,False
840.0,4,5,2019,10,15,False
761.0,4,5,2019,10,16,False
788.0,4,5,2019,10,17,False
879.0,4,5,2019,10,18,False
878.0,4,5,2019,10,19,False
837.0,4,5,2019,10,20,False
795.0,4,5,2019,10,21,False
803.0,4,5,2019,10,22,False
773.0,4,5,2019,10,23,False
683.0,0,6,2019,10,0,False
614.0,0,6,2019,10,1,False
570.0,0,6,2019,10,2,False
544.0,0,6,2019,10,3,False
532.0,0,6,2019,10,4,False
551.0,0,6,2019,10,5,False
574.0,0,6,2019,10,6,False
630.0,0,6,2019,10,7,False
720.0,0,6,2019,10,8,False
793.0,0,6,2019,10,9,False
835.0,0,6,2019,10,10,False
843.0,0,6,2019,10,11,False
845.0,0,6,2019,10,12,False
846.0,0,6,2019,10,13,False
850.0,0,6,2019,10,14,False
837.0,0,6,2019,10,15,False
836.0,0,6,2019,10,16,False
859.0,0,6,2019,10,17,False
904.0,0,6,2019,10,18,False
966.0,0,6,2019,10,19,False
946.0,0,6,2019,10,20,False
896.0,0,6,2019,10,21,False
842.0,0,6,2019,10,22,False
756.0,0,6,2019,10,23,False
666.0,2,7,2019,10,0,False
590.0,2,7,2019,10,1,False
552.0,2,7,2019,10,2,False
535.0,2,7,2019,10,3,False
532.0,2,7,2019,10,4,False
563.0,2,7,2019,10,5,False
650.0,2,7,2019,10,6,False
725.0,2,7,2019,10,7,False
789.0,2,7,2019,10,8,False
828.0,2,7,2019,10,9,False
833.0,2,7,2019,10,10,False
835.0,2,7,2019,10,11,False
824.0,2,7,2019,10,12,False
822.0,2,7,2019,10,13,False
888.0,2,7,2019,10,14,False
871.0,2,7,2019,10,15,False
821.0,2,7,2019,10,16,False
820.0,2,7,2019,10,17,False
872.0,2,7,2019,10,18,False
928.0,2,7,2019,10,19,False
893.0,2,7,2019,10,20,False
845.0,2,7,2019,10,21,False
868.0,2,7,2019,10,22,False
817.0,2,7,2019,10,23,False
672.0,5,8,2019,10,0,True
598.0,5,8,2019,10,1,True
555.0,5,8,2019,10,2,True
542.0,5,8,2019,10,3,True
540.0,5,8,2019,10,4,True
575.0,5,8,2019,10,5,True
653.0,5,8,2019,10,6,True
668.0,5,8,2019,10,7,True
733.0,5,8,2019,10,8,True
822.0,5,8,2019,10,9,True
830.0,5,8,2019,10,10,True
830.0,5,8,2019,10,11,True
817.0,5,8,2019,10,12,True
814.0,5,8,2019,10,13,True
881.0,5,8,2019,10,14,True
859.0,5,8,2019,10,15,True
802.0,5,8,2019,10,16,True
819.0,5,8,2019,10,17,True
893.0,5,8,2019,10,18,True
918.0,5,8,2019,10,19,True
879.0,5,8,2019,10,20,True
836.0,5,8,2019,10,21,True
858.0,5,8,2019,10,22,True
806.0,5,8,2019,10,23,True
652.0,1,9,2019,10,0,False
576.0,1,9,2019,10,1,False
532.0,1,9,2019,10,2,False
517.0,1,9,2019,10,3,False
518.0,1,9,2019,10,4,False
543.0,1,9,2019,10,5,False
607.0,1,9,2019,10,6,False
679.0,1,9,2019,10,7,False
736.0,1,9,2019,10,8,False
759.0,1,9,2019,10,9,False
754.0,1,9,2019,10,10,False
749.0,1,9,2019,10,11,False
747.0,1,9,2019,10,12,False
742.0,1,9,2019,10,13,False
810.0,1,9,2019,10,14,False
791.0,1,9,2019,10,15,False
749.0,1,9,2019,10,16,False
764.0,1,9,2019,10,17,False
826.0,1,9,2019,10,18,False
858.0,1,9,2019,10,19,False
830.0,1,9,2019,10,20,False
788.0,1,9,2019,10,21,False
815.0,1,9,2019,10,22,False
768.0,1,9,2019,10,23,False
677.0,3,10,2019,10,0,False
600.0,3,10,2019,10,1,False
554.0,3,10,2019,10,2,False
537.0,3,10,2019,10,3,False
535.0,3,10,2019,10,4,False
562.0,3,10,2019,10,5,False
632.0,3,10,2019,10,6,False
704.0,3,10,2019,10,7,False
752.0,3,10,2019,10,8,False
779.0,3,10,2019,10,9,False
780.0,3,10,2019,10,10,False
780.0,3,10,2019,10,11,False
803.0,3,10,2019,10,12,False
811.0,3,10,2019,10,13,False
878.0,3,10,2019,10,14,False
860.0,3,10,2019,10,15,False
813.0,3,10,2019,10,16,False
826.0,3,10,2019,10,17,False
882.0,3,10,2019,10,18,False
904.0,3,10,2019,10,19,False
877.0,3,10,2019,10,20,False
835.0,3,10,2019,10,21,False
859.0,3,10,2019,10,22,False
821.0,3,10,2019,10,23,False
724.0,6,11,2019,10,0,True
643.0,6,11,2019,10,1,True
593.0,6,11,2019,10,2,True
571.0,6,11,2019,10,3,True
570.0,6,11,2019,10,4,True
598.0,6,11,2019,10,5,True
622.0,6,11,2019,10,6,True
649.0,6,11,2019,10,7,True
709.0,6,11,2019,10,8,True
734.0,6,11,2019,10,9,True
738.0,6,11,2019,10,10,True
746.0,6,11,2019,10,11,True
743.0,6,11,2019,10,12,True
733.0,6,11,2019,10,13,True
779.0,6,11,2019,10,14,True
772.0,6,11,2019,10,15,True
747.0,6,11,2019,10,16,True
759.0,6,11,2019,10,17,True
785.0,6,11,2019,10,18,True
816.0,6,11,2019,10,19,True
797.0,6,11,2019,10,20,True
761.0,6,11,2019,10,21,True
791.0,6,11,2019,10,22,True
782.0,6,11,2019,10,23,True
668.0,1,12,2019,10,0,False
602.0,1,12,2019,10,1,False
558.0,1,12,2019,10,2,False
539.0,1,12,2019,10,3,False
533.0,1,12,2019,10,4,False
546.0,1,12,2019,10,5,False
581.0,1,12,2019,10,6,False
617.0,1,12,2019,10,7,False
704.0,1,12,2019,10,8,False
750.0,1,12,2019,10,9,False
769.0,1,12,2019,10,10,False
774.0,1,12,2019,10,11,False
770.0,1,12,2019,10,12,False
771.0,1,12,2019,10,13,False
831.0,1,12,2019,10,14,False
811.0,1,12,2019,10,15,False
763.0,1,12,2019,10,16,False
762.0,1,12,2019,10,17,False
809.0,1,12,2019,10,18,False
833.0,1,12,2019,10,19,False
801.0,1,12,2019,10,20,False
756.0,1,12,2019,10,21,False
765.0,1,12,2019,10,22,False
745.0,1,12,2019,10,23,False
633.0,6,10,2019,13,0,True
575.0,6,10,2019,13,1,True
539.0,6,10,2019,13,2,True
522.0,6,10,2019,13,3,True
512.0,6,10,2019,13,4,True
523.0,6,10,2019,13,5,True
561.0,6,10,2019,13,6,True
614.0,6,10,2019,13,7,True
708.0,6,10,2019,13,8,True
774.0,6,10,2019,13,9,True
820.0,6,10,2019,13,10,True
836.0,6,10,2019,13,11,True
842.0,6,10,2019,13,12,True
837.0,6,10,2019,13,13,True
817.0,6,10,2019,13,14,True
800.0,6,10,2019,13,15,True
800.0,6,10,2019,13,16,True
809.0,6,10,2019,13,17,True
879.0,6,10,2019,13,18,True
911.0,6,10,2019,13,19,True
898.0,6,10,2019,13,20,True
866.0,6,10,2019,13,21,True
806.0,6,10,2019,13,22,True
734.0,6,10,2019,13,23,True
,0,10,2019,14,0,False
,0,10,2019,14,1,False
,0,10,2019,14,2,False
,0,10,2019,14,3,False
,0,10,2019,14,4,False
,0,10,2019,14,5,False
,0,10,2019,14,6,False
,0,10,2019,14,7,False
,0,10,2019,14,8,False
,0,10,2019,14,9,False
,0,10,2019,14,10,False
,0,10,2019,14,11,False
,0,10,2019,14,12,False
,0,10,2019,14,13,False
,0,10,2019,14,14,False
,0,10,2019,14,15,False
,0,10,2019,14,16,False
,0,10,2019,14,17,False
,0,10,2019,14,18,False
,0,10,2019,14,19,False
,0,10,2019,14,20,False
,0,10,2019,14,21,False
,0,10,2019,14,22,False
,0,10,2019,14,23,False
633.0,1,10,2019,15,0,False
565.0,1,10,2019,15,1,False
533.0,1,10,2019,15,2,False
525.0,1,10,2019,15,3,False
528.0,1,10,2019,15,4,False
550.0,1,10,2019,15,5,False
641.0,1,10,2019,15,6,False
707.0,1,10,2019,15,7,False
723.0,1,10,2019,15,8,False
807.0,1,10,2019,15,9,False
810.0,1,10,2019,15,10,False
797.0,1,10,2019,15,11,False
785.0,1,10,2019,15,12,False
789.0,1,10,2019,15,13,False
854.0,1,10,2019,15,14,False
830.0,1,10,2019,15,15,False
780.0,1,10,2019,15,16,False
795.0,1,10,2019,15,17,False
855.0,1,10,2019,15,18,False
873.0,1,10,2019,15,19,False
839.0,1,10,2019,15,20,False
804.0,1,10,2019,15,21,False
818.0,1,10,2019,15,22,False
759.0,1,10,2019,15,23,False
621.0,2,10,2019,16,0,False
565.0,2,10,2019,16,1,False
535.0,2,10,2019,16,2,False
526.0,2,10,2019,16,3,False
531.0,2,10,2019,16,4,False
566.0,2,10,2019,16,5,False
652.0,2,10,2019,16,6,False
719.0,2,10,2019,16,7,False
776.0,2,10,2019,16,8,False
808.0,2,10,2019,16,9,False
811.0,2,10,2019,16,10,False
809.0,2,10,2019,16,11,False
799.0,2,10,2019,16,12,False
796.0,2,10,2019,16,13,False
851.0,2,10,2019,16,14,False
826.0,2,10,2019,16,15,False
780.0,2,10,2019,16,16,False
797.0,2,10,2019,16,17,False
851.0,2,10,2019,16,18,False
874.0,2,10,2019,16,19,False
842.0,2,10,2019,16,20,False
802.0,2,10,2019,16,21,False
820.0,2,10,2019,16,22,False
756.0,2,10,2019,16,23,False
678.0,3,10,2019,17,0,False
600.0,3,10,2019,17,1,False
557.0,3,10,2019,17,2,False
544.0,3,10,2019,17,3,False
551.0,3,10,2019,17,4,False
580.0,3,10,2019,17,5,False
670.0,3,10,2019,17,6,False
737.0,3,10,2019,17,7,False
796.0,3,10,2019,17,8,False
830.0,3,10,2019,17,9,False
833.0,3,10,2019,17,10,False
828.0,3,10,2019,17,11,False
818.0,3,10,2019,17,12,False
814.0,3,10,2019,17,13,False
875.0,3,10,2019,17,14,False
855.0,3,10,2019,17,15,False
802.0,3,10,2019,17,16,False
802.0,3,10,2019,17,17,False
856.0,3,10,2019,17,18,False
873.0,3,10,2019,17,19,False
845.0,3,10,2019,17,20,False
809.0,3,10,2019,17,21,False
834.0,3,10,2019,17,22,False
791.0,3,10,2019,17,23,False
683.0,4,10,2019,18,0,False
603.0,4,10,2019,18,1,False
558.0,4,10,2019,18,2,False
538.0,4,10,2019,18,3,False
539.0,4,10,2019,18,4,False
583.0,4,10,2019,18,5,False
653.0,4,10,2019,18,6,False
691.0,4,10,2019,18,7,False
743.0,4,10,2019,18,8,False
769.0,4,10,2019,18,9,False
762.0,4,10,2019,18,10,False
759.0,4,10,2019,18,11,False
748.0,4,10,2019,18,12,False
747.0,4,10,2019,18,13,False
814.0,4,10,2019,18,14,False
833.0,4,10,2019,18,15,False
802.0,4,10,2019,18,16,False
819.0,4,10,2019,18,17,False
851.0,4,10,2019,18,18,False
859.0,4,10,2019,18,19,False
833.0,4,10,2019,18,20,False
802.0,4,10,2019,18,21,False
828.0,4,10,2019,18,22,False
799.0,4,10,2019,18,23,False
653.0,5,10,2019,19,0,True
586.0,5,10,2019,19,1,True
551.0,5,10,2019,19,2,True
536.0,5,10,2019,19,3,True
541.0,5,10,2019,19,4,True
550.0,5,10,2019,19,5,True
590.0,5,10,2019,19,6,True
579.0,5,10,2019,19,7,True
641.0,5,10,2019,19,8,True
738.0,5,10,2019,19,9,True
755.0,5,10,2019,19,10,True
765.0,5,10,2019,19,11,True
767.0,5,10,2019,19,12,True
771.0,5,10,2019,19,13,True
837.0,5,10,2019,19,14,True
812.0,5,10,2019,19,15,True
750.0,5,10,2019,19,16,True
759.0,5,10,2019,19,17,True
818.0,5,10,2019,19,18,True
822.0,5,10,2019,19,19,True
785.0,5,10,2019,19,20,True
746.0,5,10,2019,19,21,True
749.0,5,10,2019,19,22,True
721.0,5,10,2019,19,23,True
631.0,6,10,2019,20,0,True
572.0,6,10,2019,20,1,True
537.0,6,10,2019,20,2,True
520.0,6,10,2019,20,3,True
510.0,6,10,2019,20,4,True
517.0,6,10,2019,20,5,True
553.0,6,10,2019,20,6,True
619.0,6,10,2019,20,7,True
712.0,6,10,2019,20,8,True
778.0,6,10,2019,20,9,True
808.0,6,10,2019,20,10,True
821.0,6,10,2019,20,11,True
822.0,6,10,2019,20,12,True
818.0,6,10,2019,20,13,True
807.0,6,10,2019,20,14,True
787.0,6,10,2019,20,15,True
764.0,6,10,2019,20,16,True
775.0,6,10,2019,20,17,True
854.0,6,10,2019,20,18,True
874.0,6,10,2019,20,19,True
846.0,6,10,2019,20,20,True
807.0,6,10,2019,20,21,True
756.0,6,10,2019,20,22,True
688.0,6,10,2019,20,23,True
651.0,0,10,2019,21,0,False
567.0,0,10,2019,21,1,False
526.0,0,10,2019,21,2,False
505.0,0,10,2019,21,3,False
505.0,0,10,2019,21,4,False
534.0,0,10,2019,21,5,False
611.0,0,10,2019,21,6,False
688.0,0,10,2019,21,7,False
742.0,0,10,2019,21,8,False
768.0,0,10,2019,21,9,False
769.0,0,10,2019,21,10,False
767.0,0,10,2019,21,11,False
755.0,0,10,2019,21,12,False
750.0,0,10,2019,21,13,False
795.0,0,10,2019,21,14,False
790.0,0,10,2019,21,15,False
784.0,0,10,2019,21,16,False
804.0,0,10,2019,21,17,False
838.0,0,10,2019,21,18,False
844.0,0,10,2019,21,19,False
813.0,0,10,2019,21,20,False
784.0,0,10,2019,21,21,False
807.0,0,10,2019,21,22,False
770.0,0,10,2019,21,23,False
644.0,1,10,2019,22,0,False
572.0,1,10,2019,22,1,False
528.0,1,10,2019,22,2,False
509.0,1,10,2019,22,3,False
510.0,1,10,2019,22,4,False
541.0,1,10,2019,22,5,False
618.0,1,10,2019,22,6,False
686.0,1,10,2019,22,7,False
739.0,1,10,2019,22,8,False
762.0,1,10,2019,22,9,False
761.0,1,10,2019,22,10,False
759.0,1,10,2019,22,11,False
743.0,1,10,2019,22,12,False
737.0,1,10,2019,22,13,False
792.0,1,10,2019,22,14,False
788.0,1,10,2019,22,15,False
769.0,1,10,2019,22,16,False
789.0,1,10,2019,22,17,False
822.0,1,10,2019,22,18,False
831.0,1,10,2019,22,19,False
797.0,1,10,2019,22,20,False
765.0,1,10,2019,22,21,False
791.0,1,10,2019,22,22,False
755.0,1,10,2019,22,23,False
661.0,2,10,2019,23,0,False
585.0,2,10,2019,23,1,False
536.0,2,10,2019,23,2,False
514.0,2,10,2019,23,3,False
510.0,2,10,2019,23,4,False
537.0,2,10,2019,23,5,False
581.0,2,10,2019,23,6,False
617.0,2,10,2019,23,7,False
656.0,2,10,2019,23,8,False
684.0,2,10,2019,23,9,False
699.0,2,10,2019,23,10,False
700.0,2,10,2019,23,11,False
681.0,2,10,2019,23,12,False
678.0,2,10,2019,23,13,False
741.0,2,10,2019,23,14,False
730.0,2,10,2019,23,15,False
716.0,2,10,2019,23,16,False
737.0,2,10,2019,23,17,False
770.0,2,10,2019,23,18,False
785.0,2,10,2019,23,19,False
768.0,2,10,2019,23,20,False
735.0,2,10,2019,23,21,False
751.0,2,10,2019,23,22,False
725.0,2,10,2019,23,23,False
663.0,3,10,2019,24,0,False
586.0,3,10,2019,24,1,False
537.0,3,10,2019,24,2,False
516.0,3,10,2019,24,3,False
515.0,3,10,2019,24,4,False
552.0,3,10,2019,24,5,False
628.0,3,10,2019,24,6,False
703.0,3,10,2019,24,7,False
758.0,3,10,2019,24,8,False
786.0,3,10,2019,24,9,False
787.0,3,10,2019,24,10,False
786.0,3,10,2019,24,11,False
774.0,3,10,2019,24,12,False
766.0,3,10,2019,24,13,False
823.0,3,10,2019,24,14,False
821.0,3,10,2019,24,15,False
797.0,3,10,2019,24,16,False
817.0,3,10,2019,24,17,False
843.0,3,10,2019,24,18,False
847.0,3,10,2019,24,19,False
821.0,3,10,2019,24,20,False
794.0,3,10,2019,24,21,False
820.0,3,10,2019,24,22,False
789.0,3,10,2019,24,23,False
685.0,4,10,2019,25,0,False
602.0,4,10,2019,25,1,False
551.0,4,10,2019,25,2,False
529.0,4,10,2019,25,3,False
526.0,4,10,2019,25,4,False
565.0,4,10,2019,25,5,False
644.0,4,10,2019,25,6,False
709.0,4,10,2019,25,7,False
765.0,4,10,2019,25,8,False
793.0,4,10,2019,25,9,False
791.0,4,10,2019,25,10,False
787.0,4,10,2019,25,11,False
775.0,4,10,2019,25,12,False
765.0,4,10,2019,25,13,False
829.0,4,10,2019,25,14,False
828.0,4,10,2019,25,15,False
804.0,4,10,2019,25,16,False
819.0,4,10,2019,25,17,False
848.0,4,10,2019,25,18,False
849.0,4,10,2019,25,19,False
819.0,4,10,2019,25,20,False
792.0,4,10,2019,25,21,False
825.0,4,10,2019,25,22,False
797.0,4,10,2019,25,23,False
674.0,5,10,2019,26,0,True
601.0,5,10,2019,26,1,True
550.0,5,10,2019,26,2,True
527.0,5,10,2019,26,3,True
522.0,5,10,2019,26,4,True
548.0,5,10,2019,26,5,True
589.0,5,10,2019,26,6,True
626.0,5,10,2019,26,7,True
682.0,5,10,2019,26,8,True
718.0,5,10,2019,26,9,True
729.0,5,10,2019,26,10,True
730.0,5,10,2019,26,11,True
723.0,5,10,2019,26,12,True
722.0,5,10,2019,26,13,True
801.0,5,10,2019,26,14,True
799.0,5,10,2019,26,15,True
766.0,5,10,2019,26,16,True
776.0,5,10,2019,26,17,True
803.0,5,10,2019,26,18,True
798.0,5,10,2019,26,19,True
766.0,5,10,2019,26,20,True
737.0,5,10,2019,26,21,True
758.0,5,10,2019,26,22,True
737.0,5,10,2019,26,23,True
,6,10,2019,27,0,True
,6,10,2019,27,1,True
,6,10,2019,27,2,True
,6,10,2019,27,2,True
,6,10,2019,27,3,True
,6,10,2019,27,4,True
,6,10,2019,27,5,True
,6,10,2019,27,6,True
,6,10,2019,27,7,True
,6,10,2019,27,8,True
,6,10,2019,27,9,True
,6,10,2019,27,10,True
,6,10,2019,27,11,True
,6,10,2019,27,12,True
,6,10,2019,27,13,True
,6,10,2019,27,14,True
,6,10,2019,27,15,True
,6,10,2019,27,16,True
,6,10,2019,27,17,True
,6,10,2019,27,18,True
,6,10,2019,27,19,True
,6,10,2019,27,20,True
,6,10,2019,27,21,True
,6,10,2019,27,22,True
,6,10,2019,27,23,True
583.0,0,10,2019,28,0,False
519.0,0,10,2019,28,1,False
481.0,0,10,2019,28,2,False
463.0,0,10,2019,28,3,False
465.0,0,10,2019,28,4,False
492.0,0,10,2019,28,5,False
570.0,0,10,2019,28,6,False
641.0,0,10,2019,28,7,False
694.0,0,10,2019,28,8,False
720.0,0,10,2019,28,9,False
725.0,0,10,2019,28,10,False
719.0,0,10,2019,28,11,False
716.0,0,10,2019,28,12,False
717.0,0,10,2019,28,13,False
775.0,0,10,2019,28,14,False
751.0,0,10,2019,28,15,False
723.0,0,10,2019,28,16,False
757.0,0,10,2019,28,17,False
812.0,0,10,2019,28,18,False
802.0,0,10,2019,28,19,False
769.0,0,10,2019,28,20,False
735.0,0,10,2019,28,21,False
747.0,0,10,2019,28,22,False
695.0,0,10,2019,28,23,False
617.0,1,10,2019,29,0,False
548.0,1,10,2019,29,1,False
505.0,1,10,2019,29,2,False
484.0,1,10,2019,29,3,False
485.0,1,10,2019,29,4,False
517.0,1,10,2019,29,5,False
582.0,1,10,2019,29,6,False
646.0,1,10,2019,29,7,False
697.0,1,10,2019,29,8,False
721.0,1,10,2019,29,9,False
715.0,1,10,2019,29,10,False
713.0,1,10,2019,29,11,False
708.0,1,10,2019,29,12,False
708.0,1,10,2019,29,13,False
761.0,1,10,2019,29,14,False
758.0,1,10,2019,29,15,False
742.0,1,10,2019,29,16,False
785.0,1,10,2019,29,17,False
824.0,1,10,2019,29,18,False
793.0,1,10,2019,29,19,False
752.0,1,10,2019,29,20,False
729.0,1,10,2019,29,21,False
750.0,1,10,2019,29,22,False
719.0,1,10,2019,29,23,False
621.0,2,10,2019,30,0,False
547.0,2,10,2019,30,1,False
504.0,2,10,2019,30,2,False
485.0,2,10,2019,30,3,False
486.0,2,10,2019,30,4,False
515.0,2,10,2019,30,5,False
576.0,2,10,2019,30,6,False
642.0,2,10,2019,30,7,False
695.0,2,10,2019,30,8,False
721.0,2,10,2019,30,9,False
713.0,2,10,2019,30,10,False
711.0,2,10,2019,30,11,False
696.0,2,10,2019,30,12,False
694.0,2,10,2019,30,13,False
745.0,2,10,2019,30,14,False
742.0,2,10,2019,30,15,False
725.0,2,10,2019,30,16,False
761.0,2,10,2019,30,17,False
805.0,2,10,2019,30,18,False
785.0,2,10,2019,30,19,False
743.0,2,10,2019,30,20,False
713.0,2,10,2019,30,21,False
747.0,2,10,2019,30,22,False
716.0,2,10,2019,30,23,False
676.0,3,10,2019,31,0,False
600.0,3,10,2019,31,1,False
553.0,3,10,2019,31,2,False
529.0,3,10,2019,31,3,False
526.0,3,10,2019,31,4,False
562.0,3,10,2019,31,5,False
630.0,3,10,2019,31,6,False
694.0,3,10,2019,31,7,False
747.0,3,10,2019,31,8,False
769.0,3,10,2019,31,9,False
767.0,3,10,2019,31,10,False
762.0,3,10,2019,31,11,False
749.0,3,10,2019,31,12,False
744.0,3,10,2019,31,13,False
806.0,3,10,2019,31,14,False
803.0,3,10,2019,31,15,False
789.0,3,10,2019,31,16,False
833.0,3,10,2019,31,17,False
864.0,3,10,2019,31,18,False
841.0,3,10,2019,31,19,False
805.0,3,10,2019,31,20,False
779.0,3,10,2019,31,21,False
810.0,3,10,2019,31,22,False
779.0,3,10,2019,31,23,False
702.0,4,1,2019,11,0,False
619.0,4,1,2019,11,1,False
575.0,4,1,2019,11,2,False
559.0,4,1,2019,11,3,False
567.0,4,1,2019,11,4,False
617.0,4,1,2019,11,5,False
693.0,4,1,2019,11,6,False
724.0,4,1,2019,11,7,False
803.0,4,1,2019,11,8,False
818.0,4,1,2019,11,9,False
807.0,4,1,2019,11,10,False
787.0,4,1,2019,11,11,False
777.0,4,1,2019,11,12,False
785.0,4,1,2019,11,13,False
866.0,4,1,2019,11,14,False
864.0,4,1,2019,11,15,False
885.0,4,1,2019,11,16,False
966.0,4,1,2019,11,17,False
964.0,4,1,2019,11,18,False
944.0,4,1,2019,11,19,False
915.0,4,1,2019,11,20,False
882.0,4,1,2019,11,21,False
901.0,4,1,2019,11,22,False
825.0,4,1,2019,11,23,False
770.0,0,2,2019,11,0,False
683.0,0,2,2019,11,1,False
630.0,0,2,2019,11,2,False
609.0,0,2,2019,11,3,False
588.0,0,2,2019,11,4,False
611.0,0,2,2019,11,5,False
645.0,0,2,2019,11,6,False
687.0,0,2,2019,11,7,False
751.0,0,2,2019,11,8,False
808.0,0,2,2019,11,9,False
828.0,0,2,2019,11,10,False
840.0,0,2,2019,11,11,False
844.0,0,2,2019,11,12,False
846.0,0,2,2019,11,13,False
953.0,0,2,2019,11,14,False
949.0,0,2,2019,11,15,False
922.0,0,2,2019,11,16,False
952.0,0,2,2019,11,17,False
977.0,0,2,2019,11,18,False
946.0,0,2,2019,11,19,False
861.0,0,2,2019,11,20,False
873.0,0,2,2019,11,21,False
910.0,0,2,2019,11,22,False
882.0,0,2,2019,11,23,False
773.0,0,3,2019,11,0,False
686.0,0,3,2019,11,1,False
629.0,0,3,2019,11,2,False
604.0,0,3,2019,11,3,False
589.0,0,3,2019,11,4,False
617.0,0,3,2019,11,5,False
668.0,0,3,2019,11,6,False
731.0,0,3,2019,11,7,False
814.0,0,3,2019,11,8,False
885.0,0,3,2019,11,9,False
923.0,0,3,2019,11,10,False
940.0,0,3,2019,11,11,False
919.0,0,3,2019,11,12,False
907.0,0,3,2019,11,13,False
910.0,0,3,2019,11,14,False
906.0,0,3,2019,11,15,False
987.0,0,3,2019,11,16,False
1041.0,0,3,2019,11,17,False
1030.0,0,3,2019,11,18,False
1009.0,0,3,2019,11,19,False
975.0,0,3,2019,11,20,False
942.0,0,3,2019,11,21,False
916.0,0,3,2019,11,22,False
852.0,0,3,2019,11,23,False
728.0,3,4,2019,11,0,False
645.0,3,4,2019,11,1,False
597.0,3,4,2019,11,2,False
578.0,3,4,2019,11,3,False
575.0,3,4,2019,11,4,False
619.0,3,4,2019,11,5,False
706.0,3,4,2019,11,6,False
781.0,3,4,2019,11,7,False
842.0,3,4,2019,11,8,False
879.0,3,4,2019,11,9,False
894.0,3,4,2019,11,10,False
897.0,3,4,2019,11,11,False
888.0,3,4,2019,11,12,False
887.0,3,4,2019,11,13,False
